,Planet Name,Full Phase Curve Noise Estimate 1.1-1.185um,Full Phase Curve Noise Estimate 1.185-1.27um,Full Phase Curve Noise Estimate 1.27-1.355um,Full Phase Curve Noise Estimate 1.355-1.44um,Full Phase Curve Noise Estimate 1.44-1.525um,Full Phase Curve Noise Estimate 1.525-1.61um,Full Phase Curve Noise Estimate 1.61-1.695um,Full Phase Curve Noise Estimate 1.695-1.78um,Full Phase Curve Noise Estimate 1.78-1.865um,Full Phase Curve Noise Estimate 1.865-1.95um
658,K2-32d,4.8507130824883245e-06,5.107497179480381e-06,5.38218340285314e-06,5.672387048334745e-06,5.97634598658744e-06,6.292721608833664e-06,6.62047197009002e-06,6.958768341008909e-06,7.3069387664413885e-06,7.664428938619015e-06
659,TOI-942b,1.2922761595296945e-05,1.3549768867275125e-05,1.4227333559609353e-05,1.4948131104657468e-05,1.570679470921793e-05,1.64992813533086e-05,1.7322469946541935e-05,1.817389832230804e-05,1.9051586188954142e-05,1.995391294247166e-05
660,HD221416b,1.340128836872865e-06,1.4074175057472935e-06,1.4798307410337939e-06,1.556648700844803e-06,1.6373423002211913e-06,1.721511729398605e-06,1.808847404896804e-06,1.8991043634383878e-06,1.992084993966225e-06,2.087627100451997e-06
661,K2-32b,8.982334034113723e-06,9.457835366517353e-06,9.966487057711095e-06,1.0503873218736332e-05,1.106673081711642e-05,1.1652581076849445e-05,1.2259494570709577e-05,1.2885936694671092e-05,1.3530663152173653e-05,1.4192647500826372e-05
662,K2-129b,7.64907117371951e-06,7.752865391820624e-06,7.907828973661483e-06,8.102925342829367e-06,8.330439382801196e-06,8.584815743120235e-06,8.861950017100103e-06,9.15874054238751e-06,9.4727960590236e-06,9.802239754151613e-06
663,TOI-2136b,1.0432416239647841e-05,1.0542648302377292e-05,1.0726033599332479e-05,1.0966469873055401e-05,1.1252737023759211e-05,1.1576780027904871e-05,1.1932664418408258e-05,1.2315917618271097e-05,1.2723100379621839e-05,1.3151520167864414e-05
664,HD15337c,1.990759974359693e-06,2.0922102857219025e-06,2.2011978935799157e-06,2.316678959269488e-06,2.437885163380626e-06,2.5642350963413405e-06,2.695277927730546e-06,2.8306564361493004e-06,2.9700820576945172e-06,3.1133176241398886e-06
665,WASP-187b,6.722466153655061e-06,7.146648003659863e-06,7.592976867557799e-06,8.059125416743199e-06,8.543332005697128e-06,9.044226133222668e-06,9.560715652082423e-06,1.0091911598926354e-05,1.0637076716573395e-05,1.119558933932808e-05
666,TOI-4406b,4.50440836481126e-06,4.791621466206136e-06,5.093582972202167e-06,5.4087703810757584e-06,5.73602910323472e-06,6.074459256043269e-06,6.423342435288889e-06,6.782092864964645e-06,7.150223913122156e-06,7.5273245797401664e-06
667,TOI-2338b,8.701890281164364e-06,9.197260221368286e-06,9.723226356858248e-06,1.0276046601643302e-05,1.0852932025682329e-05,1.145174596121479e-05,1.2070811245413348e-05,1.2708782806705836e-05,1.3364561092058738e-05,1.4037231790039907e-05
668,K2-353b,9.26439354438319e-06,9.80458079351623e-06,1.0376834970329968e-05,1.0977356971524177e-05,1.1603306266390845e-05,1.2252499724022488e-05,1.2923218316272268e-05,1.361407912333043e-05,1.4323948221643563e-05,1.5051879934473048e-05
669,TOI-1411b,7.346780605484381e-06,7.607971538702158e-06,7.903929014570446e-06,8.228543659121343e-06,8.577429570528001e-06,8.947347940973748e-06,9.33584714080629e-06,9.74103033949618e-06,1.0161401028472318e-05,1.0595757654966527e-05
670,NGTS-13b,2.1974045759450963e-05,2.3285273322740554e-05,2.4671436146087163e-05,2.6123941202456813e-05,2.763634232243047e-05,2.9203668955692697e-05,3.0821994546954566e-05,3.2488150222260295e-05,3.4199529596237086e-05,3.5953952428387276e-05
671,K2-280b,9.518688141385621e-06,1.0051090194116638e-05,1.0617352784883334e-05,1.1213241697519748e-05,1.183560825220931e-05,1.2482045489106112e-05,1.3150668204883792e-05,1.3839967735165829e-05,1.454871340008428e-05,1.5275883961797713e-05
672,HD93963Ac,5.1203976511204805e-06,5.4351174188919224e-06,5.766977078090331e-06,6.11409705730475e-06,6.475060906149029e-06,6.848771467547084e-06,7.2343581566394616e-06,7.63111530686699e-06,8.038460040827283e-06,8.45590277707911e-06
673,HATS-37Ab,1.648878336313505e-05,1.7373945380704443e-05,1.8319392863185263e-05,1.9317216736676063e-05,2.036156381949339e-05,2.1447980995487022e-05,2.2572996860433264e-05,2.3733846280339312e-05,2.4928283937667143e-05,2.615445497423574e-05
674,K2-33b,1.5196618333716999e-05,1.5443613326821843e-05,1.5788058574927805e-05,1.6209338912897763e-05,1.669300091732087e-05,1.722860869368777e-05,1.7808431974266046e-05,1.8426614540747256e-05,1.907863061188019e-05,1.9760919721581982e-05
675,TOI-251b,6.493393300222682e-06,6.8848263066650725e-06,7.298260436926922e-06,7.73121026900397e-06,8.181808481404476e-06,8.648613031383968e-06,9.130483058980539e-06,9.626496502488173e-06,1.013589388982671e-05,1.0658039047027132e-05
676,TOI-1268b,6.044055725402239e-06,6.366400254466124e-06,6.71094000430154e-06,7.074742063586813e-06,7.4556374700061715e-06,7.851977248842638e-06,8.26247685895096e-06,8.686113819403078e-06,9.12205843734211e-06,9.569625766527528e-06
677,K2-139b,4.913346393981826e-06,5.17802679079718e-06,5.460629280741891e-06,5.758811687885386e-06,6.070839990820827e-06,6.395394434581379e-06,6.731445819257195e-06,7.078174030957419e-06,7.434912881694957e-06,7.801111832997348e-06
678,Gaia-1b,2.9497525347307034e-05,3.113628134676612e-05,3.288044027599776e-05,3.471671255719158e-05,3.663522386668034e-05,3.8628432111315584e-05,4.0690434885576286e-05,4.2816512473405635e-05,4.500281783399625e-05,4.724616108373617e-05
679,HATS-12b,2.0742588347930663e-05,2.2101204817169075e-05,2.3526705779790674e-05,2.5012509954330947e-05,2.6553601007118545e-05,2.814604964480883e-05,2.9786703640812387e-05,3.1472980522611814e-05,3.3202725116836684e-05,3.4974109276079424e-05
680,K2-52b,2.4278475275136877e-05,2.6009864858631327e-05,2.7816353725082038e-05,2.9691738127802553e-05,3.163119661124737e-05,3.3630880279144657e-05,3.568764437936029e-05,3.779886704705034e-05,3.996232357373049e-05,4.217609707832231e-05
681,K2-406b,2.4808936490572043e-06,2.62797015689951e-06,2.783542298449517e-06,2.946626656381211e-06,3.116486212502549e-06,3.292553199847512e-06,3.474379521372723e-06,3.6616038774309685e-06,3.8539293660029575e-06,4.0511078436152574e-06
682,K2-24b,4.092531015930654e-06,4.333264015965484e-06,4.588082164740014e-06,4.855336916362655e-06,5.133794159055687e-06,5.422504240804217e-06,5.720718490956755e-06,6.02783390707673e-06,6.3433554854105885e-06,6.666869935259082e-06
683,K2-32c,5.9893433634852985e-06,6.30640357731658e-06,6.6455681663205786e-06,7.0038926535798545e-06,7.379201277000213e-06,7.76984120998444e-06,8.174525926991796e-06,8.592232167208095e-06,9.022130244349395e-06,9.463535735425136e-06
684,TOI-1601b,8.026962560977746e-06,8.517071929307254e-06,9.034161214164848e-06,9.575241122789692e-06,1.0138061302462935e-05,1.0720880495367358e-05,1.1322318451489204e-05,1.1941257514151568e-05,1.2576775407446778e-05,1.3228098207165705e-05
685,WASP-185b,7.697375645591197e-06,8.163451298218249e-06,8.655534620365731e-06,9.170707084217644e-06,9.70677447763273e-06,1.0262041174109828e-05,1.0835164802495666e-05,1.1425059730813032e-05,1.2030831193392934e-05,1.2651729228475156e-05
686,K2-287b,5.154170768148922e-06,5.454521108421348e-06,5.772718512447619e-06,6.10664684474588e-06,6.454724033627143e-06,6.815734253987645e-06,7.188720224905517e-06,7.572911896111175e-06,7.967677914566071e-06,8.372491780037356e-06
687,Kepler-470b,2.9350630564598443e-06,3.0921125722659254e-06,3.2599165982695142e-06,3.437059123837328e-06,3.6224925953137744e-06,3.815420315458385e-06,4.015221442483173e-06,4.221401620079844e-06,4.433559564102233e-06,4.651363885525849e-06
688,K2-289b,1.0288750097516957e-05,1.086792467426561e-05,1.1483543841493395e-05,1.2131086354535096e-05,1.2807187403946949e-05,1.3509272776869494e-05,1.4235324692990404e-05,1.4983727143167446e-05,1.5753160881631357e-05,1.654253036593447e-05
689,HATS-9b,4.079598031521332e-05,4.30076982265775e-05,4.5367590851204566e-05,4.7856432444070256e-05,5.0459979038660045e-05,5.316738189171327e-05,5.597017472413166e-05,5.886160650260873e-05,6.183618951180967e-05,6.488938563928622e-05
690,WASP-163b,2.6808028777601035e-05,2.830746329408781e-05,2.990226119096929e-05,3.158049740177186e-05,3.3333304118465654e-05,3.515390248162619e-05,3.703698308471827e-05,3.897829698950366e-05,4.097437816150096e-05,4.302235042985183e-05
691,TOI-540b,1.9256934073013645e-05,1.9346665526201346e-05,1.9584386899736167e-05,1.9936319145013914e-05,2.0379069358441824e-05,2.089593874503192e-05,2.1474689965797456e-05,2.210614669976139e-05,2.278328681376611e-05,2.350063853251893e-05
692,TOI-1693b,1.2944530962232992e-05,1.313752801352397e-05,1.3415311664808529e-05,1.3759767974150874e-05,1.4158215904138447e-05,1.4601511917329298e-05,1.5082891893267922e-05,1.5597237957114936e-05,1.6140599731568123e-05,1.670987310946001e-05
693,NGTS-8b,3.9464463012658847e-05,4.153727829587447e-05,4.375651150166456e-05,4.610249562512484e-05,4.856071024680077e-05,5.1120133969118485e-05,5.377219497870314e-05,5.651008104679289e-05,5.9328273050329226e-05,6.222222173555947e-05
694,K2-405b,2.152825933484272e-05,2.2558556833095888e-05,2.3673848351422702e-05,2.486167553489027e-05,2.6112920827487723e-05,2.742072363058288e-05,2.8779793888720483e-05,3.0185963162701223e-05,3.1635882630000206e-05,3.312681479894272e-05
695,TOI-532b,3.230061644111576e-05,3.3188430354063e-05,3.424963273284105e-05,3.545091721787007e-05,3.6768624447422045e-05,3.818545901958003e-05,3.96884572014083e-05,4.1267685086103776e-05,4.2915379385110036e-05,4.4625365256502826e-05
696,GJ3929b,9.022355713734143e-06,9.121230726406352e-06,9.28298433528586e-06,9.493811571394659e-06,9.744089079300395e-06,1.0026905481805994e-05,1.0337167030228407e-05,1.0671033433609971e-05,1.1025550663160155e-05,1.1398405304741778e-05
